Variable,Index,Type,sdev,coef,site
Qh,194,radi,0.5439180301698261,0.7869011759757996,US-Baltimore
Qle,194,radi,0.4808262721572041,0.4538341760635376,US-Baltimore
Qtau,194,radi,0.18007434685028217,0.8871995210647583,US-Baltimore
SWup,195,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,195,radi,0.952840509591433,0.9714435935020447,US-Baltimore
Qh,195,radi,0.5445603074406307,0.7871251702308655,US-Baltimore
Qle,195,radi,0.48139608803995176,0.4546194076538086,US-Baltimore
Qtau,195,radi,0.180134148998758,0.8874982595443726,US-Baltimore
SWup,196,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,196,radi,0.9564393553260617,0.9692605137825012,US-Baltimore
Qh,196,radi,0.5416893182642246,0.7855564951896667,US-Baltimore
Qle,196,radi,0.4811096870862361,0.4527301490306854,US-Baltimore
Qtau,196,radi,0.1798155056326673,0.8861432075500488,US-Baltimore
SWup,197,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,197,radi,0.9558928697452305,0.9697405099868774,US-Baltimore
Qh,197,radi,0.5423431799880871,0.7858133912086487,US-Baltimore
Qle,197,radi,0.4809369610032384,0.45322534441947937,US-Baltimore
Qtau,197,radi,0.1798767785936853,0.8864489197731018,US-Baltimore
SWup,198,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,198,radi,0.9548667471724942,0.9713935256004333,US-Baltimore
Qh,198,radi,0.5437816562287648,0.7867777943611145,US-Baltimore
Qle,198,radi,0.4828505394768423,0.4536268711090088,US-Baltimore
Qtau,198,radi,0.18007631882857952,0.8872376680374146,US-Baltimore
SWup,199,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,199,radi,0.9543545680522556,0.9718320965766907,US-Baltimore
Qh,199,radi,0.5444467602488439,0.7870382070541382,US-Baltimore
Qle,199,radi,0.4826185047656439,0.45407527685165405,US-Baltimore
Qtau,199,radi,0.1801380602706295,0.8875329494476318,US-Baltimore
SWup,200,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,200,radi,0.9542762839764651,0.9693827629089355,US-Baltimore
Qh,200,radi,0.5423944546347441,0.7859985828399658,US-Baltimore
Qle,200,radi,0.4802123351855953,0.45357823371887207,US-Baltimore
Qtau,200,radi,0.17987199572919618,0.8864052295684814,US-Baltimore
SWup,201,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,201,radi,0.9537196698215541,0.9698646664619446,US-Baltimore
Qh,201,radi,0.5430581411479088,0.7862508893013,US-Baltimore
Qle,201,radi,0.48009907218035097,0.4541379511356354,US-Baltimore
Qtau,201,radi,0.17993351927309176,0.8867037892341614,US-Baltimore
SWup,202,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,202,radi,0.9527389624680787,0.9714870452880859,US-Baltimore
Qh,202,radi,0.544529757722651,0.7872705459594727,US-Baltimore
Qle,202,radi,0.48138836556232145,0.4539870321750641,US-Baltimore
Qtau,202,radi,0.18013376767698777,0.8874933123588562,US-Baltimore
SWup,203,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,203,radi,0.952216001317368,0.9719427824020386,US-Baltimore
Qh,203,radi,0.5451836683260621,0.7875028252601624,US-Baltimore
Qle,203,radi,0.4819458254808607,0.4547753930091858,US-Baltimore
Qtau,203,radi,0.1801916414267971,0.8877925872802734,US-Baltimore
SWup,204,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,204,radi,0.9557498934866081,0.9698090553283691,US-Baltimore
Qh,204,radi,0.5422882393752725,0.785900890827179,US-Baltimore
Qle,204,radi,0.4815695863707125,0.4528302252292633,US-Baltimore
Qtau,204,radi,0.17987415292092476,0.8864412307739258,US-Baltimore
SWup,205,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,205,radi,0.9552220967585949,0.9702820777893066,US-Baltimore
Qh,205,radi,0.5429498240678401,0.7861981987953186,US-Baltimore
Qle,205,radi,0.4813727146743241,0.4533537030220032,US-Baltimore
Qtau,205,radi,0.17993757217876363,0.8867490291595459,US-Baltimore
SWup,206,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,206,radi,0.9542369459016522,0.971889853477478,US-Baltimore
Qh,206,radi,0.5443873715970914,0.7871749997138977,US-Baltimore
Qle,206,radi,0.48332521443518467,0.4537489116191864,US-Baltimore
Qtau,206,radi,0.1801364805090101,0.8875293135643005,US-Baltimore
SWup,207,radi,1.4670256311029615,0.9813922643661499,US-Baltimore
LWup,207,radi,0.9537437170167886,0.9723213315010071,US-Baltimore
Qh,207,radi,0.5450656242157887,0.7874183654785156,US-Baltimore
Qle,207,radi,0.48313364550676907,0.45429491996765137,US-Baltimore
Qtau,207,radi,0.1801960756542392,0.8878243565559387,US-Baltimore
SWup,208,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,208,radi,0.9622834772244309,0.9685366749763489,US-Baltimore
Qh,208,radi,0.5555207152994063,0.7934268712997437,US-Baltimore
Qle,208,radi,0.46927426935322397,0.4454931914806366,US-Baltimore
Qtau,208,radi,0.18036521909659425,0.8890154361724854,US-Baltimore
SWup,209,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,209,radi,0.9614841693654416,0.9690749645233154,US-Baltimore
Qh,209,radi,0.5562672526477318,0.7937864661216736,US-Baltimore
Qle,209,radi,0.469104786710831,0.44611066579818726,US-Baltimore
Qtau,209,radi,0.18042497766543916,0.8892921805381775,US-Baltimore
SWup,210,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,210,radi,0.9605622730872678,0.9707015752792358,US-Baltimore
Qh,210,radi,0.5576337781926239,0.7946161031723022,US-Baltimore
Qle,210,radi,0.4705275759894373,0.4457721412181854,US-Baltimore
Qtau,210,radi,0.18061189070228575,0.8897737264633179,US-Baltimore
SWup,211,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,211,radi,0.959771002741903,0.971214771270752,US-Baltimore
Qh,211,radi,0.5583305072807554,0.7948973774909973,US-Baltimore
Qle,211,radi,0.4711638566629897,0.44628483057022095,US-Baltimore
Qtau,211,radi,0.18068264223302027,0.8903601169586182,US-Baltimore
SWup,212,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,212,radi,0.9637977970678104,0.9689632058143616,US-Baltimore
Qh,212,radi,0.555174159298645,0.7930846214294434,US-Baltimore
Qle,212,radi,0.47207114481818147,0.44730913639068604,US-Baltimore
Qtau,212,radi,0.18037381517878542,0.8890552520751953,US-Baltimore
SWup,213,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,213,radi,0.9630229938235302,0.9694883823394775,US-Baltimore
Qh,213,radi,0.5559041753594871,0.7934027314186096,US-Baltimore
Qle,213,radi,0.4718013214497788,0.4479050636291504,US-Baltimore
Qtau,213,radi,0.180435807203713,0.8893419504165649,US-Baltimore
SWup,214,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,214,radi,0.9621164537705741,0.9711045026779175,US-Baltimore
Qh,214,radi,0.5573056986612966,0.7944399118423462,US-Baltimore
Qle,214,radi,0.4741584790384671,0.4479753077030182,US-Baltimore
Qtau,214,radi,0.18063300503344737,0.890174150466919,US-Baltimore
SWup,215,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,215,radi,0.9613753035304942,0.9715902209281921,US-Baltimore
Qh,215,radi,0.5580373277472481,0.7947612404823303,US-Baltimore
Qle,215,radi,0.47386260517885825,0.4483337998390198,US-Baltimore
Qtau,215,radi,0.1806889285947748,0.890353262424469,US-Baltimore
SWup,216,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,216,radi,0.9616932754109587,0.9690748453140259,US-Baltimore
Qh,216,radi,0.5560510095239846,0.7937570810317993,US-Baltimore
Qle,216,radi,0.4699131241859865,0.44567379355430603,US-Baltimore
Qtau,216,radi,0.1804229838973264,0.889279305934906,US-Baltimore
SWup,217,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,217,radi,0.9609233730896203,0.9696004986763,US-Baltimore
Qh,217,radi,0.5568300028926917,0.7941160202026367,US-Baltimore
Qle,217,radi,0.46958332290798854,0.4463198184967041,US-Baltimore
Qtau,217,radi,0.18048167476521473,0.8895054459571838,US-Baltimore
SWup,218,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,218,radi,0.960043624748746,0.9711810946464539,US-Baltimore
Qh,218,radi,0.5582405200314745,0.7949597835540771,US-Baltimore
Qle,218,radi,0.4709632266941546,0.44594255089759827,US-Baltimore
Qtau,218,radi,0.18067809905650098,0.8903355598449707,US-Baltimore
SWup,219,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,219,radi,0.9592723501689838,0.9716747403144836,US-Baltimore
Qh,219,radi,0.5589656970169887,0.7952979207038879,US-Baltimore
Qle,219,radi,0.47089882123071786,0.4460512101650238,US-Baltimore
Qtau,219,radi,0.18072872769267645,0.8905010223388672,US-Baltimore
SWup,220,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,220,radi,0.9632339948925849,0.9694861769676208,US-Baltimore
Qh,220,radi,0.5557576344722822,0.7934491038322449,US-Baltimore
Qle,220,radi,0.47259297837325287,0.4474920332431793,US-Baltimore
Qtau,220,radi,0.18043075196653086,0.8893172144889832,US-Baltimore
SWup,221,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,221,radi,0.9624706271351687,0.9700087904930115,US-Baltimore
Qh,221,radi,0.5564914142583794,0.7937692403793335,US-Baltimore
Qle,221,radi,0.47228716825909306,0.4479717016220093,US-Baltimore
Qtau,221,radi,0.180490151003421,0.8895111083984375,US-Baltimore
SWup,222,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,222,radi,0.9615927084721928,0.9715793132781982,US-Baltimore
Qh,222,radi,0.5578889294371902,0.7948280572891235,US-Baltimore
Qle,222,radi,0.4746979713257198,0.4478785991668701,US-Baltimore
Qtau,222,radi,0.18068306713442137,0.8903257250785828,US-Baltimore
SWup,223,radi,1.3389217142303087,0.9812353849411011,US-Baltimore
LWup,223,radi,0.9608646273599578,0.9720590710639954,US-Baltimore
Qh,223,radi,0.5586308721079315,0.7951531410217285,US-Baltimore
Qle,223,radi,0.47436158020014396,0.44817855954170227,US-Baltimore
Qtau,223,radi,0.1807352973220317,0.8904980421066284,US-Baltimore
SWup,224,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,224,radi,0.9922351737279165,0.9649838805198669,US-Baltimore
Qh,224,radi,0.5754028139174152,0.8029248714447021,US-Baltimore
Qle,224,radi,0.4901935345563885,0.4588215947151184,US-Baltimore
Qtau,224,radi,0.18109437169067177,0.8929796814918518,US-Baltimore
SWup,225,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,225,radi,0.9915444049756783,0.9655054807662964,US-Baltimore
Qh,225,radi,0.5761162109316764,0.8032143712043762,US-Baltimore
Qle,225,radi,0.48995063689332347,0.4589904248714447,US-Baltimore
Qtau,225,radi,0.1811378968470137,0.8931288719177246,US-Baltimore
SWup,226,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,226,radi,0.9894076679186891,0.9674547910690308,US-Baltimore
Qh,226,radi,0.5779151738445143,0.8044082522392273,US-Baltimore
Qle,226,radi,0.4920438916797923,0.45845627784729004,US-Baltimore
Qtau,226,radi,0.1812884535767982,0.893439769744873,US-Baltimore
SWup,227,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,227,radi,0.9887402275596541,0.9679381251335144,US-Baltimore
Qh,227,radi,0.5786320901862868,0.8046752214431763,US-Baltimore
Qle,227,radi,0.4916745513163272,0.4585959315299988,US-Baltimore
Qtau,227,radi,0.18133325343734338,0.8935777544975281,US-Baltimore
SWup,228,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,228,radi,0.9937026407479723,0.9654747843742371,US-Baltimore
Qh,228,radi,0.575323824566607,0.8029448986053467,US-Baltimore
Qle,228,radi,0.4924081866912056,0.45859813690185547,US-Baltimore
Qtau,228,radi,0.1810943281110409,0.8930568099021912,US-Baltimore
SWup,229,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,229,radi,0.9930355271171334,0.9659937024116516,US-Baltimore
Qh,229,radi,0.5760342888079422,0.8032129406929016,US-Baltimore
Qle,229,radi,0.49211982937649024,0.4588005542755127,US-Baltimore
Qtau,229,radi,0.1811440088902447,0.8931509256362915,US-Baltimore
SWup,230,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,230,radi,0.9909251243527515,0.9679070711135864,US-Baltimore
Qh,230,radi,0.5777914597065839,0.8045240044593811,US-Baltimore
Qle,230,radi,0.4942800123024217,0.4581459164619446,US-Baltimore
Qtau,230,radi,0.18129662475758831,0.8934434056282043,US-Baltimore
SWup,231,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,231,radi,0.9902955191188271,0.9683875441551208,US-Baltimore
Qh,231,radi,0.5785259726859127,0.8047916293144226,US-Baltimore
Qle,231,radi,0.4939398114212149,0.4583871066570282,US-Baltimore
Qtau,231,radi,0.18134065107968536,0.8935815691947937,US-Baltimore
SWup,232,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,232,radi,0.9914066563681939,0.9655741453170776,US-Baltimore
Qh,232,radi,0.5760895226980495,0.8033022880554199,US-Baltimore
Qle,232,radi,0.49059083028887523,0.45874589681625366,US-Baltimore
Qtau,232,radi,0.18113499880156014,0.8931198716163635,US-Baltimore
SWup,233,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,233,radi,0.9907415684521709,0.9660981297492981,US-Baltimore
Qh,233,radi,0.5767924106093256,0.8036077618598938,US-Baltimore
Qle,233,radi,0.49042824639316535,0.4588964581489563,US-Baltimore
Qtau,233,radi,0.18118381888305407,0.8932296633720398,US-Baltimore
SWup,234,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,234,radi,0.9886360666107308,0.9680036306381226,US-Baltimore
Qh,234,radi,0.5785937197405043,0.8048276305198669,US-Baltimore
Qle,234,radi,0.4924649726433804,0.458334743976593,US-Baltimore
Qtau,234,radi,0.1813309872965376,0.893562376499176,US-Baltimore
SWup,235,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,235,radi,0.9879822834902936,0.9684825539588928,US-Baltimore
Qh,235,radi,0.5793189456055673,0.8050909042358398,US-Baltimore
Qle,235,radi,0.49211704928454336,0.4584766626358032,US-Baltimore
Qtau,235,radi,0.1813773778136099,0.8936977982521057,US-Baltimore
SWup,236,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,236,radi,0.9929008497546925,0.9660637974739075,US-Baltimore
Qh,236,radi,0.5759908348890879,0.8033835887908936,US-Baltimore
Qle,236,radi,0.4928746243400757,0.45840781927108765,US-Baltimore
Qtau,236,radi,0.1811420042272242,0.8931456208229065,US-Baltimore
SWup,237,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,237,radi,0.992247001288616,0.9665773510932922,US-Baltimore
Qh,237,radi,0.5767107817628839,0.8036309480667114,US-Baltimore
Qle,237,radi,0.49261350162980316,0.45869970321655273,US-Baltimore
Qtau,237,radi,0.18119015971934718,0.8932538628578186,US-Baltimore
SWup,238,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,238,radi,0.9901627367799237,0.9684461355209351,US-Baltimore
Qh,238,radi,0.5784669261910015,0.8049429655075073,US-Baltimore
Qle,238,radi,0.4947189579309279,0.45798322558403015,US-Baltimore
Qtau,238,radi,0.18133843941341818,0.893562912940979,US-Baltimore
SWup,239,radi,1.12655811452264,0.9814651608467102,US-Baltimore
LWup,239,radi,0.9895476382779071,0.9689220190048218,US-Baltimore
Qh,239,radi,0.5792114105982789,0.8052099347114563,US-Baltimore
Qle,239,radi,0.49439955625613874,0.45823872089385986,US-Baltimore
Qtau,239,radi,0.18138577778746215,0.8937006592750549,US-Baltimore
SWup,240,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,240,radi,0.9994676944228804,0.9646313190460205,US-Baltimore
Qh,240,radi,0.5894655089773646,0.8099817037582397,US-Baltimore
Qle,240,radi,0.48300205448794875,0.44981762766838074,US-Baltimore
Qtau,240,radi,0.1815667748894167,0.8944131135940552,US-Baltimore
SWup,241,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,241,radi,0.9985334478188933,0.9652032852172852,US-Baltimore
Qh,241,radi,0.5902515410010942,0.8102961778640747,US-Baltimore
Qle,241,radi,0.4825930720726481,0.449979692697525,US-Baltimore
Qtau,241,radi,0.18161167280413135,0.8945366740226746,US-Baltimore
SWup,242,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,242,radi,0.9965041389927884,0.9671082496643066,US-Baltimore
Qh,242,radi,0.5919589525190906,0.8114131689071655,US-Baltimore
Qle,242,radi,0.48491506664652645,0.4489481747150421,US-Baltimore
Qtau,242,radi,0.18175995249820234,0.8947824835777283,US-Baltimore
SWup,243,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,243,radi,0.9956062245642099,0.967641294002533,US-Baltimore
Qh,243,radi,0.5927515832819039,0.8117243647575378,US-Baltimore
Qle,243,radi,0.4845196757918551,0.4491801857948303,US-Baltimore
Qtau,243,radi,0.1818044690911468,0.8948760032653809,US-Baltimore
SWup,244,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,244,radi,1.0009616917724613,0.9651089906692505,US-Baltimore
Qh,244,radi,0.5893069926007116,0.8099265098571777,US-Baltimore
Qle,244,radi,0.48550151159777133,0.44925960898399353,US-Baltimore
Qtau,244,radi,0.18157077332054997,0.8944168090820312,US-Baltimore
SWup,245,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,245,radi,1.0000467221320453,0.9656775593757629,US-Baltimore
Qh,245,radi,0.5900939044563192,0.8102255463600159,US-Baltimore
Qle,245,radi,0.4850632352506598,0.44944658875465393,US-Baltimore
Qtau,245,radi,0.18161493038153967,0.8945407271385193,US-Baltimore
SWup,246,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,246,radi,0.9980971349857939,0.9675389528274536,US-Baltimore
Qh,246,radi,0.5918181794186403,0.8114469647407532,US-Baltimore
Qle,246,radi,0.48725961085508523,0.44829827547073364,US-Baltimore
Qtau,246,radi,0.18176732835072887,0.8947836756706238,US-Baltimore
SWup,247,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,247,radi,0.9971821653453778,0.9680715203285217,US-Baltimore
Qh,247,radi,0.5926061177447719,0.8117375373840332,US-Baltimore
Qle,247,radi,0.487026597963387,0.4486064314842224,US-Baltimore
Qtau,247,radi,0.18181111498485608,0.8948714137077332,US-Baltimore
SWup,248,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,248,radi,0.9987655555294173,0.9652020335197449,US-Baltimore
Qh,248,radi,0.5901092526346321,0.8103482127189636,US-Baltimore
Qle,248,radi,0.4834788402568434,0.4496196508407593,US-Baltimore
Qtau,248,radi,0.18160648682805658,0.8945153951644897,US-Baltimore
SWup,249,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,249,radi,0.997843528559965,0.965770423412323,US-Baltimore
Qh,249,radi,0.590903007627067,0.8106651306152344,US-Baltimore
Qle,249,radi,0.48306661440093807,0.4497905373573303,US-Baltimore
Qtau,249,radi,0.18165401041553178,0.8946360349655151,US-Baltimore
SWup,250,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,250,radi,0.9958452589124918,0.9676327109336853,US-Baltimore
Qh,250,radi,0.5926095393131856,0.8117722272872925,US-Baltimore
Qle,250,radi,0.48539576513742044,0.44875308871269226,US-Baltimore
Qtau,250,radi,0.18179865121042424,0.8948514461517334,US-Baltimore
SWup,251,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,251,radi,0.9949598908466443,0.9681613445281982,US-Baltimore
Qh,251,radi,0.5934013880032186,0.8120867013931274,US-Baltimore
Qle,251,radi,0.4849910558264086,0.4489823877811432,US-Baltimore
Qtau,251,radi,0.1818509576623886,0.894960880279541,US-Baltimore
SWup,252,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,252,radi,1.0002699428356348,0.9656713604927063,US-Baltimore
Qh,252,radi,0.5899524470421861,0.8103256225585938,US-Baltimore
Qle,252,radi,0.4859389127307515,0.448950856924057,US-Baltimore
Qtau,252,radi,0.18160983156472665,0.8945164680480957,US-Baltimore
SWup,253,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,253,radi,0.9993701333835188,0.9662358164787292,US-Baltimore
Qh,253,radi,0.5907447845277067,0.8106033802032471,US-Baltimore
Qle,253,radi,0.4855510384209737,0.44923245906829834,US-Baltimore
Qtau,253,radi,0.18165876059529776,0.8946383595466614,US-Baltimore
SWup,254,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,254,radi,0.9974523042179303,0.9680545330047607,US-Baltimore
Qh,254,radi,0.5924706236355884,0.8118219971656799,US-Baltimore
Qle,254,radi,0.48776569055579083,0.4481303095817566,US-Baltimore
Qtau,254,radi,0.18180632122545923,0.8948519825935364,US-Baltimore
SWup,255,radi,0.9984231022061961,0.9812948107719421,US-Baltimore
LWup,255,radi,0.996538706835938,0.9685817360877991,US-Baltimore
Qh,255,radi,0.593242822747017,0.8121188879013062,US-Baltimore
Qle,255,radi,0.4874730086536025,0.4483812749385834,US-Baltimore
Qtau,255,radi,0.18185789771860633,0.8949552178382874,US-Baltimore
SWup,256,radi,1.2327358570700848,0.975688636302948,US-Baltimore
LWup,256,radi,0.9744042603408393,0.9672116637229919,US-Baltimore
Qh,256,radi,0.5560968259013662,0.8245099186897278,US-Baltimore
Qle,256,radi,0.5196171046454898,0.5878806710243225,US-Baltimore
Qtau,256,radi,0.19806650433960832,0.9326567053794861,US-Baltimore
SWup,0,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,0,radi,0.9571260424612026,0.9954850077629089,US-WestPhoenix
Qh,0,radi,0.7728468325528213,0.9279161691665649,US-WestPhoenix
Qle,0,radi,0.2146396954803331,0.45802217721939087,US-WestPhoenix
Qtau,0,radi,0.41417515444036906,0.7992251515388489,US-WestPhoenix
SWup,1,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,1,radi,0.9562003983674886,0.9955100417137146,US-WestPhoenix
Qh,1,radi,0.7737655010466477,0.9279227256774902,US-WestPhoenix
Qle,1,radi,0.21434847875591964,0.4574603736400604,US-WestPhoenix
Qtau,1,radi,0.4142804647285348,0.7990512847900391,US-WestPhoenix
SWup,2,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,2,radi,0.9457106087937274,0.9954129457473755,US-WestPhoenix
Qh,2,radi,0.7779950908228308,0.9282249212265015,US-WestPhoenix
Qle,2,radi,0.21567306082962304,0.4575679898262024,US-WestPhoenix
Qtau,2,radi,0.41482252436917477,0.7980870604515076,US-WestPhoenix
SWup,3,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,3,radi,0.9448262474288668,0.9954162836074829,US-WestPhoenix
Qh,3,radi,0.7788691489374333,0.9282402992248535,US-WestPhoenix
Qle,3,radi,0.21526635053513873,0.4569444954395294,US-WestPhoenix
Qtau,3,radi,0.41495269453542993,0.7979128360748291,US-WestPhoenix
SWup,4,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,4,radi,0.9557107895412267,0.9955047369003296,US-WestPhoenix
Qh,4,radi,0.7735027577865042,0.9278870820999146,US-WestPhoenix
Qle,4,radi,0.21800652750490135,0.4612490236759186,US-WestPhoenix
Qtau,4,radi,0.414245214096803,0.7990933656692505,US-WestPhoenix
SWup,5,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,5,radi,0.9547810244045274,0.9955252408981323,US-WestPhoenix
Qh,5,radi,0.7744164224545241,0.9279049038887024,US-WestPhoenix
Qle,5,radi,0.21764726819162628,0.4607103765010834,US-WestPhoenix
Qtau,5,radi,0.41434943335583624,0.7988647222518921,US-WestPhoenix
SWup,6,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,6,radi,0.944335481818609,0.9954116344451904,US-WestPhoenix
Qh,6,radi,0.778619381700144,0.9281991124153137,US-WestPhoenix
Qle,6,radi,0.2190150127751306,0.4607129693031311,US-WestPhoenix
Qtau,6,radi,0.4149157813831153,0.7979570627212524,US-WestPhoenix
SWup,7,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,7,radi,0.9434408539957849,0.9954102635383606,US-WestPhoenix
Qh,7,radi,0.7794895385268296,0.9282139539718628,US-WestPhoenix
Qle,7,radi,0.21864950305818362,0.4601856470108032,US-WestPhoenix
Qtau,7,radi,0.41504756211618504,0.7977913618087769,US-WestPhoenix
SWup,8,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,8,radi,0.9543320476161212,0.9954872131347656,US-WestPhoenix
Qh,8,radi,0.774508526773606,0.928026020526886,US-WestPhoenix
Qle,8,radi,0.21484297249752934,0.4578567445278168,US-WestPhoenix
Qtau,8,radi,0.41431704018135607,0.798967182636261,US-WestPhoenix
SWup,9,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,9,radi,0.9533959201674445,0.9955065250396729,US-WestPhoenix
Qh,9,radi,0.7754205800400951,0.9280440807342529,US-WestPhoenix
Qle,9,radi,0.21446933725580888,0.45728394389152527,US-WestPhoenix
Qtau,9,radi,0.414419700827343,0.7987289428710938,US-WestPhoenix
SWup,10,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,10,radi,0.9429617285244859,0.9953880310058594,US-WestPhoenix
Qh,10,radi,0.7796072556491921,0.9283367395401001,US-WestPhoenix
Qle,10,radi,0.2158708340191415,0.4574226140975952,US-WestPhoenix
Qtau,10,radi,0.41498521759433066,0.7978296875953674,US-WestPhoenix
SWup,11,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,11,radi,0.942064497937671,0.9953854084014893,US-WestPhoenix
Qh,11,radi,0.7804806352789395,0.9283519387245178,US-WestPhoenix
Qle,11,radi,0.2154576996986611,0.45681747794151306,US-WestPhoenix
Qtau,11,radi,0.41511421880080107,0.7976153492927551,US-WestPhoenix
SWup,12,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,12,radi,0.9529245306891179,0.9955023527145386,US-WestPhoenix
Qh,12,radi,0.7751566494314551,0.9280021786689758,US-WestPhoenix
Qle,12,radi,0.21821384992225193,0.4610804617404938,US-WestPhoenix
Qtau,12,radi,0.4143869439764853,0.798763632774353,US-WestPhoenix
SWup,13,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,13,radi,0.9519786428754758,0.9955171942710876,US-WestPhoenix
Qh,13,radi,0.7760698900464406,0.9280120134353638,US-WestPhoenix
Qle,13,radi,0.21784788878726197,0.4605405628681183,US-WestPhoenix
Qtau,13,radi,0.41452947913957494,0.7987375855445862,US-WestPhoenix
SWup,14,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,14,radi,0.9415939760473414,0.9953816533088684,US-WestPhoenix
Qh,14,radi,0.7802227262233887,0.928311288356781,US-WestPhoenix
Qle,14,radi,0.21921698762489522,0.460556298494339,US-WestPhoenix
Qtau,14,radi,0.41508728077198315,0.7976861596107483,US-WestPhoenix
SWup,15,radi,1.1723054976384102,0.9980324506759644,US-WestPhoenix
LWup,15,radi,0.9406865513015628,0.9953738451004028,US-WestPhoenix
Qh,15,radi,0.7810960210425293,0.9283276796340942,US-WestPhoenix
Qle,15,radi,0.21884321348531538,0.46006613969802856,US-WestPhoenix
Qtau,15,radi,0.41520550157154956,0.797579288482666,US-WestPhoenix
SWup,16,radi,1.080970150903052,0.9979923367500305,US-WestPhoenix
